Date,Open,High,Low,Close,Adj Close,Volume
2009-05-27,104.339996,105.169998,102.910004,102.930000,70.971695,7119600
2009-05-28,103.339996,105.139999,102.680000,104.690002,72.185234,6127500
2009-05-29,104.470001,106.500000,103.949997,106.279999,73.281548,6871800
2009-06-01,106.940002,108.669998,106.669998,108.370003,74.722656,7725000
2009-06-02,107.510002,108.800003,106.660004,106.830002,73.660812,7045800
2009-06-03,106.529999,106.599998,105.110001,106.489998,73.426361,7688000
2009-06-04,106.169998,106.870003,105.599998,106.330002,73.316032,5468500
2009-06-05,107.330002,108.400002,106.750000,107.239998,73.943512,7665000
2009-06-08,106.639999,107.980003,105.500000,107.489998,74.115868,6363800
2009-06-09,108.150002,109.139999,107.989998,108.139999,74.564056,8585900
2009-06-10,109.199997,109.279999,107.050003,108.349998,74.708862,7578100
2009-06-11,108.750000,110.639999,108.559998,109.400002,75.432854,9134300
2009-06-12,108.400002,109.279999,107.750000,108.209999,74.612335,7250900
2009-06-15,107.629997,108.830002,107.239998,107.620003,74.205544,8567600
2009-06-16,108.470001,109.139999,107.269997,107.320000,73.998657,7231000
2009-06-17,107.459999,107.879997,106.879997,107.000000,73.778000,7366200
2009-06-18,106.930000,107.529999,106.120003,106.330002,73.316032,6206900
2009-06-19,106.309998,106.650002,105.500000,105.889999,73.012650,13559000
2009-06-22,105.180000,105.879997,104.230003,104.519997,72.068016,7295400
2009-06-23,104.750000,104.870003,103.790001,104.440002,72.012840,5152600
2009-06-24,105.389999,106.480003,103.720001,104.150002,71.812927,6395200
2009-06-25,103.699997,106.790001,103.510002,106.059998,73.129868,6900600
2009-06-26,106.500000,106.500000,105.050003,105.680000,72.867859,5127900
2009-06-29,105.989998,106.180000,105.160004,105.830002,72.971306,4681800
2009-06-30,105.690002,106.029999,103.809998,104.419998,71.999062,7512600
2009-07-01,105.000000,106.269997,104.730003,104.839996,72.288681,5537300
2009-07-02,103.800003,103.910004,101.730003,101.730003,70.144302,7026700
2009-07-06,101.570000,102.230003,100.470001,101.650002,70.089104,6522500
2009-07-07,101.339996,101.959999,100.029999,100.190002,69.082420,6685600
2009-07-08,100.290001,101.169998,99.500000,100.680000,69.420288,7380800
2009-07-09,101.120003,102.779999,100.849998,102.080002,70.385597,6153200
2009-07-10,100.970001,101.720001,99.800003,100.830002,69.523712,7465900
2009-07-13,101.279999,103.650002,100.190002,103.620003,71.447464,9494300
2009-07-14,103.419998,103.620003,102.519997,103.250000,71.192329,5413500
2009-07-15,104.750000,107.220001,104.599998,107.220001,73.929726,8699100
2009-07-16,106.839996,110.970001,106.790001,110.639999,76.287865,14997900
2009-07-17,113.410004,115.529999,113.160004,115.419998,79.583717,20188900
2009-07-20,114.529999,116.879997,114.389999,116.440002,80.287025,10682500
2009-07-21,115.870003,117.040001,115.379997,117.040001,80.700737,8301700
2009-07-22,116.180000,117.199997,115.089996,115.570000,79.687149,8813400
2009-07-23,115.059998,118.000000,115.059998,117.059998,80.714523,8461400
2009-07-24,116.680000,118.150002,116.629997,117.639999,81.114433,6261000
2009-07-27,116.949997,117.919998,116.570000,117.629997,81.107559,5069200
2009-07-28,116.629997,117.519997,116.339996,117.279999,80.866219,5782900
2009-07-29,116.360001,117.279999,116.050003,117.260002,80.852432,5100900
2009-07-30,118.000000,119.370003,117.669998,117.860001,81.266144,6803100
2009-07-31,117.559998,118.989998,117.559998,117.930000,81.314377,5329600
2009-08-03,118.879997,119.959999,118.690002,119.919998,82.686523,6108200
2009-08-04,119.169998,119.800003,119.019997,119.599998,82.465897,4993500
2009-08-05,118.519997,119.000000,117.860001,118.470001,81.686752,5025800
2009-08-06,118.309998,118.400002,116.699997,117.379997,81.312668,6003100
2009-08-07,118.110001,119.910004,118.110001,119.330002,82.663475,5763200
2009-08-10,118.169998,119.190002,117.970001,118.699997,82.227074,3981300
2009-08-11,118.029999,118.500000,117.320000,117.790001,81.596687,4844500
2009-08-12,117.599998,119.959999,117.419998,119.290001,82.635780,6289700
2009-08-13,119.279999,119.779999,118.629997,119.580002,82.836685,5489200
2009-08-14,119.290001,119.739998,117.620003,118.570000,82.137016,4796400
2009-08-17,116.690002,117.440002,116.209999,116.860001,80.952454,5349600
2009-08-18,116.809998,118.000000,116.730003,117.629997,81.485855,4286200
2009-08-19,116.360001,118.769997,116.120003,118.570000,82.137016,4837900
2009-08-20,118.440002,119.410004,118.099998,118.949997,82.400238,4841700
2009-08-21,119.650002,120.010002,118.550003,119.900002,83.058350,8306800
2009-08-24,119.919998,120.879997,119.099998,119.320000,82.656540,6363400
2009-08-25,119.250000,120.150002,118.709999,118.830002,82.317131,4652200
2009-08-26,118.639999,119.849998,117.510002,119.470001,82.760483,4515500
2009-08-27,118.730003,119.589996,117.849998,119.430000,82.732773,4356900
2009-08-28,120.099998,120.230003,117.769997,118.220001,81.894562,6235700
2009-08-31,117.099998,118.059998,116.919998,118.050003,81.776787,5439400
2009-09-01,117.669998,118.930000,116.500000,116.690002,80.834679,6303800
2009-09-02,116.339996,117.239998,116.000000,116.089996,80.419029,5178800
2009-09-03,116.550003,116.730003,115.150002,116.330002,80.585297,4936200
2009-09-04,116.580002,117.500000,116.209999,117.459999,81.368088,3451700
2009-09-08,117.940002,118.169998,116.629997,117.160004,81.160255,5797500
2009-09-09,117.029999,117.669998,116.160004,116.760002,80.883179,5248100
2009-09-10,116.989998,117.830002,116.750000,117.669998,81.513542,4889400
2009-09-11,117.800003,119.250000,117.470001,118.050003,81.776787,5893700
2009-09-14,117.000000,118.989998,116.940002,118.879997,82.351776,4758600
2009-09-15,118.779999,119.449997,118.160004,119.349998,82.677353,6536000
2009-09-16,119.500000,122.000000,119.300003,121.820000,84.388359,11236700
2009-09-17,121.139999,122.779999,121.050003,121.879997,84.429955,8392600
2009-09-18,122.449997,122.879997,121.620003,122.110001,84.589264,9935800
2009-09-21,121.029999,122.080002,120.879997,121.570000,84.215210,4515100
2009-09-22,122.089996,122.110001,120.980003,121.610001,84.242920,5564700
2009-09-23,121.260002,122.739998,120.709999,120.820000,83.695648,5538100
2009-09-24,120.690002,121.650002,120.400002,120.940002,83.778786,5426800
2009-09-25,120.269997,121.650002,120.099998,121.080002,83.875786,5187900
2009-09-28,120.519997,122.000000,118.940002,119.330002,82.663475,8248600
2009-09-29,119.360001,119.940002,118.599998,118.809998,82.303268,6748800
2009-09-30,119.180000,120.000000,117.550003,119.610001,82.857460,7733300
2009-10-01,119.389999,119.610001,117.559998,117.900002,81.672882,7067500
2009-10-02,117.400002,119.660004,117.260002,119.019997,82.448753,7581900
2009-10-05,118.900002,120.180000,118.129997,119.750000,82.954437,5673300
2009-10-06,120.389999,121.589996,120.220001,121.349998,84.062805,6659100
2009-10-07,121.120003,122.849998,120.940002,122.779999,85.053429,5872000
2009-10-08,122.519997,122.980003,121.849998,122.290001,84.713966,6498000
2009-10-09,122.430000,126.000000,122.300003,125.930000,87.235519,13123100
2009-10-12,125.440002,127.099998,125.199997,127.040001,88.004425,7730500
2009-10-13,126.220001,127.389999,126.199997,127.019997,87.990601,7581300
2009-10-14,127.709999,128.610001,126.599998,128.350006,88.911926,9545500
2009-10-15,127.559998,128.000000,126.320000,127.980003,88.655617,11904600
2009-10-16,123.150002,123.699997,121.250000,121.639999,84.263702,19216900
2009-10-19,121.760002,123.360001,121.610001,123.059998,85.247353,7514100
2009-10-20,123.360001,123.500000,121.500000,122.820000,85.081108,8780700
2009-10-21,122.180000,124.110001,120.860001,120.870003,83.730286,7171000
2009-10-22,120.750000,123.000000,120.339996,122.690002,84.991074,6027000
2009-10-23,122.949997,123.059998,120.000000,120.360001,83.377014,6799200
2009-10-26,120.610001,122.440002,119.550003,120.110001,83.203842,6538500
2009-10-27,120.180000,122.139999,119.150002,120.650002,83.577888,9445400
2009-10-28,120.470001,121.680000,119.870003,121.500000,84.166733,8780400
2009-10-29,122.150002,123.029999,121.599998,122.870003,85.115753,6309400
2009-10-30,122.629997,123.250000,120.480003,120.610001,83.550179,7711700
2009-11-02,120.769997,121.930000,119.500000,120.559998,83.515556,7049400
2009-11-03,119.529999,121.190002,119.529999,121.160004,83.931198,5706800
2009-11-04,121.459999,122.500000,121.160004,121.290001,84.021248,6353300
2009-11-05,122.120003,123.500000,122.000000,123.099998,85.275070,6701800
2009-11-06,122.510002,123.489998,122.230003,123.489998,85.929176,4979600
2009-11-09,123.919998,126.000000,123.489998,126.000000,87.675713,7764600
2009-11-10,125.300003,127.050003,125.169998,126.910004,88.308960,6444500
2009-11-11,126.550003,127.300003,125.940002,127.190002,88.503784,6530800
2009-11-12,126.610001,127.650002,126.110001,126.260002,87.856651,5345400
2009-11-13,126.410004,127.800003,126.269997,127.029999,88.392433,4979700
2009-11-16,127.169998,128.240005,127.029999,128.210007,89.213539,7822500
2009-11-17,127.430000,128.649994,127.400002,128.630005,89.505775,1027500
2009-11-18,128.050003,128.350006,127.550003,128.149994,89.171761,3970100
2009-11-19,127.279999,127.839996,126.510002,127.540001,88.747337,5308400
2009-11-20,127.169998,127.690002,126.459999,126.959999,88.343712,5354200
2009-11-23,127.699997,128.940002,127.650002,128.199997,89.206566,7003500
2009-11-24,127.900002,128.320007,127.139999,127.930000,89.018692,4816500
2009-11-25,127.879997,128.220001,127.080002,127.279999,88.566360,3967700
2009-11-27,124.589996,126.620003,124.260002,125.699997,87.466957,3319200
2009-11-30,125.120003,126.599998,124.919998,126.349998,87.919266,6302700
2009-12-01,127.290001,128.389999,126.849998,127.940002,89.025665,6578600
2009-12-02,127.320000,128.389999,127.160004,127.209999,88.517708,4597900
2009-12-03,127.599998,128.470001,127.250000,127.550003,88.754280,5760000
2009-12-04,128.399994,128.899994,126.000000,127.250000,88.545502,7068500
2009-12-07,126.879997,127.529999,126.589996,127.040001,88.399429,4144400
2009-12-08,126.970001,127.349998,126.160004,126.800003,88.232391,5351400
2009-12-09,126.699997,128.389999,126.110001,128.389999,89.338791,6071900
2009-12-10,128.130005,129.470001,128.089996,129.339996,89.999832,7077800
2009-12-11,129.009995,129.770004,128.710007,129.679993,90.236427,6597200
2009-12-14,129.649994,129.979996,129.600006,129.929993,90.410370,5201300
2009-12-15,129.460007,129.860001,127.940002,128.490005,89.408379,7862600
2009-12-16,128.740005,129.600006,128.350006,128.710007,89.561462,6372500
2009-12-17,128.000000,128.559998,127.120003,127.400002,88.649918,5909500
2009-12-18,127.970001,128.389999,127.000000,127.910004,89.004776,9106600
2009-12-21,127.800003,128.940002,127.680000,128.649994,89.519676,4772500
2009-12-22,129.300003,129.979996,129.190002,129.929993,90.410370,5535500
2009-12-23,129.699997,130.000000,129.300003,130.000000,90.459076,4127600
2009-12-24,129.889999,130.570007,129.479996,130.570007,90.855721,4265100
2009-12-28,130.990005,132.309998,130.720001,132.309998,92.066490,5800400
2009-12-29,132.279999,132.369995,131.800003,131.850006,91.746384,4184200
2009-12-30,131.229996,132.679993,130.679993,132.570007,92.247391,3867000
2009-12-31,132.410004,132.850006,130.750000,130.899994,91.085335,4223400
2010-01-04,131.179993,132.970001,130.850006,132.449997,92.163887,6155300
2010-01-05,131.679993,131.850006,130.100006,130.850006,91.050545,6841400
2010-01-06,130.679993,131.490005,129.809998,130.000000,90.459076,5605300
2010-01-07,129.869995,130.250000,128.910004,129.550003,90.145927,5840600
2010-01-08,129.070007,130.919998,129.050003,130.850006,91.050545,4197200
2010-01-11,131.059998,131.059998,128.669998,129.479996,90.097221,5730400
2010-01-12,129.029999,131.330002,129.000000,130.509995,90.813965,8081500
2010-01-13,130.389999,131.119995,129.160004,130.229996,90.619125,6455400
2010-01-14,130.550003,132.710007,129.910004,132.309998,92.066490,7111800
2010-01-15,132.029999,132.889999,131.089996,131.779999,91.697662,8494400
2010-01-19,131.630005,134.250000,131.559998,134.139999,93.339844,13916200
2010-01-20,130.460007,131.149994,128.949997,130.250000,90.633049,15197500
2010-01-21,130.470001,130.690002,128.059998,129.000000,89.763245,9608600
2010-01-22,128.669998,128.889999,125.370003,125.500000,87.327827,10088600
2010-01-25,126.330002,126.889999,125.709999,126.120003,87.759232,5738500
2010-01-26,125.919998,127.750000,125.410004,125.750000,87.501755,7135300
2010-01-27,125.820000,126.959999,125.040001,126.330002,87.905373,8719200
2010-01-28,127.029999,127.040001,123.050003,123.750000,86.110077,9622200
2010-01-29,124.320000,125.000000,121.900002,122.389999,85.163742,11571200
2010-02-01,123.230003,124.949997,122.779999,124.669998,86.750252,7242900
2010-02-02,124.790001,125.809998,123.949997,125.529999,87.348701,5899900
2010-02-03,125.160004,126.070000,125.070000,125.660004,87.439148,4177100
2010-02-04,125.190002,125.440002,122.900002,123.000000,85.588203,9126900
2010-02-05,123.040001,123.720001,121.830002,123.519997,85.950035,8617000
2010-02-08,123.150002,123.220001,121.739998,121.879997,85.188179,5718500
2010-02-09,122.650002,124.199997,122.459999,123.209999,86.117798,6044500
2010-02-10,122.940002,123.650002,122.209999,122.809998,85.838226,5219100
2010-02-11,122.580002,124.199997,122.059998,123.730003,86.481262,5089000
2010-02-12,123.010002,124.050003,121.610001,124.000000,86.669945,8017700
2010-02-16,124.910004,125.230003,124.110001,125.230003,87.529655,6777300
2010-02-17,125.500000,126.529999,125.209999,126.330002,88.298523,5827400
2010-02-18,126.129997,128.000000,126.000000,127.809998,89.332954,5525900
2010-02-19,127.349998,128.059998,126.870003,127.190002,88.899620,6303100
2010-02-22,127.300003,127.430000,126.309998,126.849998,88.661980,3808100
2010-02-23,126.480003,127.660004,126.000000,126.459999,88.389381,4591900
2010-02-24,127.019997,128.270004,126.809998,127.589996,89.179184,4782000
2010-02-25,126.050003,127.239998,125.570000,127.070000,88.815742,5658700
2010-02-26,127.010002,128.000000,126.739998,127.160004,88.878677,4784200
2010-03-01,127.500000,128.830002,127.470001,128.570007,89.864182,4577700
2010-03-02,128.699997,129.089996,127.129997,127.419998,89.060379,6013300
2010-03-03,127.730003,128.020004,126.680000,126.879997,88.682938,6390000
2010-03-04,127.070000,127.070000,125.470001,126.720001,88.571106,6032300
2010-03-05,127.169998,127.550003,127.040001,127.250000,88.941528,6140200
2010-03-08,127.059998,127.500000,126.360001,126.410004,88.354431,6199300
2010-03-09,126.269997,126.290001,125.199997,125.550003,87.753349,7528800
2010-03-10,125.989998,126.360001,125.209999,125.620003,87.802277,6916200
2010-03-11,125.709999,127.809998,125.709999,127.599998,89.186180,7922200
2010-03-12,127.910004,128.369995,127.510002,127.940002,89.423859,5169500
2010-03-15,127.400002,128.339996,127.279999,127.830002,89.346977,4497700
2010-03-16,128.000000,128.880005,127.449997,128.669998,89.934059,6134900
2010-03-17,128.899994,128.929993,127.360001,127.760002,89.298027,6348400
2010-03-18,127.459999,128.750000,127.449997,128.380005,89.731377,4954400
2010-03-19,127.709999,128.929993,126.779999,127.709999,89.263084,10744300
2010-03-22,127.110001,128.389999,126.570000,127.980003,89.451775,5651900
2010-03-23,127.940002,129.429993,127.639999,129.369995,90.423355,5978500
2010-03-24,128.630005,129.949997,128.470001,128.529999,89.836197,6669300
2010-03-25,129.360001,130.729996,129.130005,129.240005,90.332458,7603200
2010-03-26,128.929993,129.779999,128.720001,129.259995,90.346466,5550800
2010-03-29,129.300003,129.949997,128.259995,128.589996,89.878136,4643000
2010-03-30,128.899994,129.130005,128.250000,128.770004,90.003952,3426600
2010-03-31,128.229996,128.750000,127.650002,128.250000,89.640518,4904800
2010-04-01,128.949997,129.309998,127.550003,128.250000,89.640518,4980500
2010-04-05,128.380005,129.800003,128.139999,129.350006,90.409340,4118700
2010-04-06,128.679993,129.300003,128.050003,128.929993,90.115807,3926300
2010-04-07,128.529999,129.270004,128.009995,128.479996,89.801254,5157000
2010-04-08,128.039993,128.229996,127.199997,127.610001,89.193199,6006900
2010-04-09,127.879997,128.869995,127.120003,128.759995,89.996964,5185100
2010-04-12,128.570007,128.960007,128.240005,128.360001,89.717369,3992300
2010-04-13,128.259995,129.429993,127.839996,129.029999,90.185684,6819100
2010-04-14,129.729996,131.419998,129.460007,131.250000,91.737366,8545800
2010-04-15,130.529999,131.139999,130.190002,130.889999,91.485748,6425300
2010-04-16,130.679993,132.169998,130.250000,130.630005,91.304031,9546200
2010-04-19,130.380005,132.279999,130.380005,132.229996,92.422333,11353700
2010-04-20,129.199997,130.330002,128.259995,129.690002,90.646988,15216500
2010-04-21,129.869995,130.270004,128.500000,128.990005,90.157738,7559200
2010-04-22,128.639999,129.360001,127.769997,129.130005,90.255592,6018500
2010-04-23,129.080002,130.100006,128.710007,129.990005,90.856705,6197300
2010-04-26,129.759995,131.039993,129.539993,130.729996,91.373878,5285400
2010-04-27,129.899994,132.000000,128.710007,128.820007,90.038910,10916700
2010-04-28,129.399994,130.470001,129.029999,130.100006,90.933556,7122300
2010-04-29,130.550003,131.210007,130.149994,130.460007,91.185211,5786900
2010-04-30,130.429993,130.639999,128.839996,129.000000,90.164726,6266700
2010-05-03,129.389999,130.139999,128.800003,129.600006,90.584091,4992100
2010-05-04,128.889999,128.929993,126.570000,128.119995,89.549644,8285000
2010-05-05,127.120003,128.229996,126.870003,127.459999,89.088356,6072800
2010-05-06,126.290001,127.930000,116.000000,123.919998,87.058006,13168800
2010-05-07,123.360001,124.389999,120.000000,122.099998,85.779404,10584800
2010-05-10,126.269997,126.669998,125.059998,126.269997,88.708969,8463900
2010-05-11,125.209999,128.419998,125.150002,126.889999,89.144531,6498900
2010-05-12,127.160004,132.850006,127.010002,132.679993,93.212212,16626900
2010-05-13,130.929993,133.100006,130.850006,131.479996,92.369171,10497800
2010-05-14,131.059998,131.669998,129.410004,131.190002,92.165443,9920100
2010-05-17,130.679993,131.759995,128.699997,130.440002,91.638542,8923400
2010-05-18,131.259995,131.990005,129.899994,129.949997,91.294281,9330000
2010-05-19,129.369995,130.500000,127.820000,128.860001,90.528564,8669300
2010-05-20,127.220001,127.959999,123.680000,123.800003,86.973732,13176500
2010-05-21,122.160004,125.610001,121.400002,125.419998,88.111824,12639500
2010-05-24,125.260002,126.019997,124.040001,124.449997,87.430351,6868600
2010-05-25,121.470001,124.949997,121.470001,124.519997,87.479530,9494800
2010-05-26,124.889999,125.940002,123.000000,123.230003,86.573257,9083200
2010-05-27,125.050003,126.389999,124.769997,126.389999,88.793274,7725900
2010-05-28,125.959999,126.279999,124.290001,125.260002,87.999435,7421900
2010-06-01,124.690002,126.879997,124.199997,124.339996,87.353073,7135400
2010-06-02,124.849998,127.500000,124.349998,127.410004,89.509857,7705300
2010-06-03,127.750000,128.220001,126.459999,127.959999,89.896263,6645300
2010-06-04,126.370003,127.099998,124.669998,125.279999,88.013466,9669200
2010-06-07,125.570000,125.860001,124.129997,124.129997,87.205513,6951400
2010-06-08,124.260002,124.459999,122.820000,123.720001,86.917519,8399200
2010-06-09,124.830002,125.839996,123.580002,123.900002,87.043968,7795500
2010-06-10,125.989998,128.220001,125.800003,127.680000,89.699547,7479700
2010-06-11,126.730003,128.800003,126.440002,128.449997,90.240501,5820200
2010-06-14,128.500000,129.970001,128.490005,128.500000,90.275642,6753000
2010-06-15,128.929993,129.949997,128.369995,129.789993,91.181870,6652500
2010-06-16,128.339996,130.679993,128.339996,130.350006,91.575310,6401000
2010-06-17,130.070007,131.029999,129.860001,130.979996,92.017914,5571000
2010-06-18,131.020004,131.250000,130.130005,130.149994,91.434784,9581400
2010-06-21,131.419998,131.940002,130.220001,130.649994,91.786079,6857800
2010-06-22,130.369995,131.470001,129.070007,129.300003,90.837646,6030200
2010-06-23,129.250000,131.470001,129.089996,130.110001,91.406685,6855800
2010-06-24,129.570007,129.729996,127.699997,128.190002,90.057838,5565500
2010-06-25,128.339996,129.100006,127.120003,127.120003,89.306122,10420400
2010-06-28,127.650002,129.470001,127.220001,128.979996,90.612839,6335100
2010-06-29,127.349998,128.399994,124.120003,125.089996,87.879967,9376200
2010-06-30,124.830002,125.220001,123.000000,123.480003,86.748894,8018000
2010-07-01,123.550003,124.209999,121.610001,122.570000,86.109596,9742100
2010-07-02,123.290001,123.290001,120.610001,121.860001,85.610794,6454500
2010-07-06,123.580002,124.629997,122.169998,123.459999,86.734840,6348700
2010-07-07,123.470001,127.120003,123.470001,127.000000,89.221802,7090300
2010-07-08,127.370003,128.149994,126.739998,127.970001,89.903275,5439300
2010-07-09,127.900002,128.199997,127.290001,127.959999,89.896263,3898000
2010-07-12,127.370003,128.830002,127.160004,128.669998,90.395058,4206900
2010-07-13,128.970001,130.979996,128.690002,130.479996,91.666626,6687700
2010-07-14,129.320007,131.600006,129.139999,130.720001,91.835236,6607200
2010-07-15,129.869995,130.919998,129.550003,130.720001,91.835236,6186800
2010-07-16,129.960007,130.149994,127.849998,128.029999,89.945427,7002900
2010-07-19,128.669998,130.380005,128.369995,129.789993,91.181870,8388600
2010-07-20,122.970001,126.559998,122.930000,126.550003,88.905708,16337400
2010-07-21,126.440002,126.500000,124.620003,125.269997,88.006439,8615500
2010-07-22,126.320000,127.779999,126.050003,127.470001,89.552025,6909000
2010-07-23,127.300003,128.800003,127.000000,128.380005,90.191322,5078000
2010-07-26,128.179993,128.429993,127.139999,128.410004,90.212410,5174900
2010-07-27,128.779999,129.169998,127.889999,128.630005,90.366943,4648200
2010-07-28,128.669998,129.350006,127.879997,128.429993,90.226456,4248800
2010-07-29,129.059998,129.500000,127.139999,128.020004,89.938416,8994200
2010-07-30,127.430000,128.979996,127.040001,128.399994,90.205360,6021000
2010-08-02,129.250000,131.199997,129.250000,130.759995,91.863365,6437500
2010-08-03,130.029999,131.039993,129.330002,130.369995,91.589355,5091800
2010-08-04,130.460007,131.500000,129.850006,131.270004,92.221649,4567500
2010-08-05,130.729996,131.979996,130.529999,131.830002,92.615059,4520600
2010-08-06,130.410004,130.479996,128.759995,130.139999,91.880814,6136200
2010-08-09,130.789993,132.339996,130.399994,132.000000,93.194008,6131700
2010-08-10,131.179993,132.490005,130.770004,131.839996,93.081024,5471700
2010-08-11,130.690002,130.690002,129.460007,129.830002,91.661926,6316100
2010-08-12,127.690002,128.779999,127.519997,128.300003,90.581757,5132200
2010-08-13,127.959999,128.460007,127.330002,127.870003,90.278145,4669400
2010-08-16,127.470001,128.229996,126.959999,127.769997,90.207550,4009200
2010-08-17,128.830002,129.850006,127.900002,128.449997,90.687645,4298300
2010-08-18,128.869995,130.199997,127.800003,129.389999,91.351303,4883200
2010-08-19,128.669998,129.589996,128.020004,128.899994,91.005333,5402400
2010-08-20,128.720001,128.979996,126.959999,127.500000,90.016945,6246300
2010-08-23,127.570000,128.029999,126.440002,126.470001,89.289749,4034400
2010-08-24,125.209999,126.019997,124.570000,124.900002,88.181274,5621200
2010-08-25,124.570000,125.599998,124.000000,125.269997,88.442513,5235300
2010-08-26,125.779999,125.779999,122.779999,122.779999,86.684540,7746600
2010-08-27,123.830002,124.800003,122.419998,124.730003,88.061264,6214200
2010-08-30,125.080002,125.269997,123.400002,123.400002,87.122269,3604000
2010-08-31,123.309998,123.989998,122.279999,123.129997,86.931641,5624200
2010-09-01,125.309998,126.309998,124.519997,125.769997,88.795525,5623100
2010-09-02,126.029999,126.230003,124.650002,125.040001,88.280151,5103300
2010-09-03,126.220001,127.599998,125.900002,127.580002,90.073425,5142900
2010-09-07,126.989998,127.360001,125.879997,125.949997,88.922615,4353300
2010-09-08,126.019997,126.519997,125.389999,126.080002,89.014397,4477500
2010-09-09,127.269997,127.570000,126.150002,126.360001,89.212090,3436700
2010-09-10,126.989998,128.289993,126.260002,127.989998,90.362869,4418700
2010-09-13,128.630005,130.000000,128.520004,129.610001,91.506622,5271300
2010-09-14,128.429993,129.919998,128.429993,128.850006,90.970055,4850500
2010-09-15,128.649994,129.960007,128.539993,129.429993,91.379539,4762500
2010-09-16,129.199997,129.949997,128.800003,129.669998,91.548981,4685000
2010-09-17,129.919998,130.600006,129.699997,130.190002,91.916122,10397400
2010-09-20,130.240005,132.089996,130.110001,131.789993,93.045731,7145500
2010-09-21,131.449997,132.800003,130.779999,131.979996,93.179871,5267900
2010-09-22,131.610001,132.580002,131.399994,132.570007,93.596413,4922400
2010-09-23,131.419998,132.779999,131.220001,131.669998,92.961006,3898800
2010-09-24,132.419998,134.149994,132.339996,134.110001,94.683685,7122400
2010-09-27,133.509995,135.000000,133.509995,134.649994,95.064934,6155400
2010-09-28,134.669998,135.139999,133.710007,134.889999,95.234367,7481300
2010-09-29,134.399994,135.800003,134.339996,135.479996,95.650940,5151200
2010-09-30,135.500000,136.110001,133.669998,134.139999,94.704842,6425800
2010-10-01,135.509995,136.279999,135.089996,135.639999,95.763878,5621200
2010-10-04,135.229996,135.919998,134.389999,135.250000,95.488548,4059900
2010-10-05,136.179993,137.899994,136.119995,137.660004,97.190025,6202500
2010-10-06,136.880005,137.960007,136.830002,137.839996,97.317131,4783000
2010-10-07,137.919998,138.880005,137.520004,138.720001,97.938385,6440800
2010-10-08,138.399994,139.089996,138.059998,138.850006,98.030190,4540800
2010-10-11,138.789993,139.940002,138.639999,139.660004,98.602074,4004300
2010-10-12,138.399994,139.990005,138.270004,139.850006,98.736221,5637300
2010-10-13,139.910004,141.479996,139.779999,140.369995,99.103340,8784300
2010-10-14,140.350006,141.500000,139.690002,141.500000,99.901154,5653100
2010-10-15,142.100006,142.100006,140.539993,141.059998,99.590462,7220400
2010-10-18,140.899994,143.029999,140.839996,142.830002,100.840157,10322700
2010-10-19,137.300003,139.339996,136.699997,138.029999,97.451271,14159100
2010-10-20,138.279999,139.869995,138.130005,139.070007,98.185509,6945500
2010-10-21,139.809998,140.490005,138.399994,139.830002,98.722092,6221200
2010-10-22,140.149994,140.750000,139.460007,139.669998,98.609154,4105300
2010-10-25,140.419998,141.399994,139.809998,139.839996,98.729134,4870000
2010-10-26,139.289993,142.000000,138.529999,140.669998,99.315155,7327100
2010-10-27,139.520004,141.570007,139.000000,141.429993,99.851707,6465300
2010-10-28,141.839996,141.949997,140.419998,140.899994,99.477539,5481600
2010-10-29,140.899994,144.000000,140.750000,143.600006,101.383759,8439300
2010-11-01,143.639999,144.259995,142.320007,143.320007,101.186096,5674600
2010-11-02,143.850006,144.710007,143.710007,143.839996,101.553185,4626400
2010-11-03,144.240005,144.460007,142.630005,144.169998,101.786201,5182100
2010-11-04,144.820007,146.839996,144.710007,146.789993,103.635963,6622500
2010-11-05,145.940002,146.929993,145.669998,146.919998,103.727745,4995800
2010-11-08,145.350006,146.580002,145.250000,146.460007,103.862473,4459700
2010-11-09,146.699997,147.529999,145.630005,146.139999,103.635536,5700600
2010-11-10,146.089996,146.789993,145.630005,146.550003,103.926315,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,103.132034,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,101.933601,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,101.862679,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,100.869865,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,100.664230,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,102.373260,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,102.862572,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,103.103676,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,101.536469,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,103.401520,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,102.047028,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,101.330795,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,100.316734,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,102.408737,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,102.954765,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,103.096619,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,102.820015,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,102.132141,4828600
